timestamp,event_type,x,y
1764176283.4511774,move,1680,92
1764176283.4560885,move,1687,87
1764176283.4612093,move,1692,83
1764176283.4717338,move,1696,78
1764176283.4764764,move,1703,74
1764176283.481995,move,1707,72
1764176283.486932,move,1709,68
1764176283.4915826,move,1714,65
1764176283.5021925,move,1716,64
1764176283.5067568,move,1717,62
1764176283.5121517,move,1719,61
1764176283.5168087,move,1719,60
1764176283.522118,move,1720,58
1764176283.5269144,move,1722,57
1764176283.5374272,move,1723,56
1764176283.5467718,move,1723,55
1764176283.5518372,move,1724,55
1764176283.636933,move,1724,54
1764176283.6472197,move,1726,53
1764176283.6519914,move,1727,52
1764176283.6616726,move,1729,52
1764176283.666747,move,1732,50
1764176283.671984,move,1735,48
1764176283.6769116,move,1735,47
1764176283.682078,move,1737,47
1764176283.6922042,move,1739,46
1764176283.6971066,move,1741,44
1764176283.7021656,move,1742,44
1764176283.7071202,move,1743,43
1764176283.7124002,move,1744,43
1764176283.7173092,move,1745,42
1764176283.7320933,move,1746,41
1764176283.7376428,move,1746,41
1764176283.7428253,move,1746,39
1764176283.747869,move,1747,39
1764176283.7626026,move,1747,38
1764176283.769186,move,1748,38
1764176283.77256,move,1750,37
1764176283.7786236,move,1751,37
1764176283.7832332,move,1752,36
1764176283.7977402,move,1753,35
1764176283.8029895,move,1753,35
1764176283.8076074,move,1753,34
1764176283.8132079,move,1754,34
1764176283.8225894,move,1754,33
1764176283.8351467,move,1755,32
1764176283.843794,move,1756,32
1764176283.848114,move,1756,31
1764176284.0534067,move,1748,44
1764176284.0582564,move,1737,61
1764176284.0633912,move,1719,87
1764176284.0686269,move,1699,116
1764176284.0736938,move,1677,152
1764176284.0834622,move,1653,185
1764176284.0884073,move,1625,226
1764176284.093362,move,1594,267
1764176284.0984259,move,1560,309
1764176284.1042922,move,1523,352
1764176284.1155865,move,1489,394
1764176284.1185112,move,1453,443
1764176284.1237965,move,1416,485
1764176284.1287994,move,1378,531
1764176284.1337345,move,1343,581
1764176284.1437156,move,1304,630
1764176284.148663,move,1265,684
1764176284.1537695,move,1223,730
1764176284.1587195,move,1185,780
1764176284.1636384,move,1145,833
1764176284.168714,move,1104,880
1764176284.1784744,move,1064,923
1764176284.183321,move,1027,965
1764176284.188484,move,1000,999
1764176284.1942801,move,975,1029
1764176284.1989503,move,954,1052
1764176284.2086494,move,935,1071
1764176284.2134848,move,922,1086
1764176284.2186177,move,912,1092
1764176284.2237797,move,904,1088
1764176284.2287533,move,895,1089
1764176284.2390852,move,890,1084
1764176284.2440972,move,882,1086
1764176284.2489886,move,880,1083
1764176284.2542257,move,878,1082
1764176284.2590482,move,876,1082
1764176284.2691455,move,875,1080
1764176284.2790556,move,874,1079
1764176284.2841141,move,874,1079
1764176284.6215763,move,873,1079
1764176284.631265,move,873,1078
1764176284.6361668,move,872,1076
1764176284.6413627,move,871,1075
1764176284.6461902,move,871,1074
1764176284.6519656,move,871,1073
1764176284.6611876,move,871,1072
1764176284.6668708,move,871,1071
1764176284.6730707,move,871,1070
1764176284.6758883,move,870,1069
1764176284.6809862,move,870,1068
1764176284.691308,move,870,1067
1764176284.7014525,move,870,1066
1764176284.7063007,move,869,1066
1764176284.7208762,move,868,1065
1764176284.7258282,move,868,1064
1764176284.7307463,move,867,1064
1764176284.740931,move,865,1062
1764176284.7509987,move,864,1061
1764176284.760921,move,863,1060
1764176284.7708056,move,863,1060
1764176284.781014,move,863,1059
1764176284.7858279,move,862,1059
1764176284.7911904,move,862,1058
1764176284.8012397,move,862,1058
1764176284.816113,move,861,1057
1764176284.8410656,move,860,1057
1764176284.8964615,move,860,1056
1764176284.9064841,move,860,1055
1764176284.9115484,move,860,1055
1764176284.9169266,move,860,1053
1764176284.931603,move,860,1052
1764176285.0181398,move,860,1052
1764176285.0228298,move,861,1052
1764176285.0277753,move,861,1051
1764176285.0428529,move,862,1050
1764176285.047893,move,862,1050
1764176285.052152,move,863,1049
1764176285.2285748,click_pressed,863,1049
1764176285.3390021,click_released,863,1049
1764176288.3700552,click_pressed,863,1049
1764176288.515318,click_released,863,1049
1764176289.0525644,move,873,1039
1764176289.0570488,move,886,1026
1764176289.062443,move,900,1011
1764176289.0675626,move,913,997
1764176289.072505,move,928,986
1764176289.0776362,move,939,974
1764176289.0875006,move,954,961
1764176289.092935,move,968,948
1764176289.0985332,move,981,935
1764176289.1028562,move,996,923
1764176289.107197,move,1005,912
1764176289.117006,move,1019,899
1764176289.1219947,move,1032,885
1764176289.127511,move,1043,876
1764176289.1322067,move,1053,863
1764176289.1371422,move,1064,852
1764176289.1470587,move,1076,838
1764176289.1520696,move,1084,826
1764176289.157138,move,1095,814
1764176289.1621475,move,1103,803
1764176289.1673055,move,1110,794
1764176289.1771696,move,1118,785
1764176289.1821282,move,1125,779
1764176289.187381,move,1131,770
1764176289.1923559,move,1139,764
1764176289.1974628,move,1145,755
1764176289.2079482,move,1154,749
1764176289.212129,move,1160,740
1764176289.2172968,move,1167,734
1764176289.2223456,move,1173,727
1764176289.2274961,move,1180,720
1764176289.2372053,move,1188,709
1764176289.2423594,move,1197,700
1764176289.2474291,move,1205,690
1764176289.252587,move,1214,679
1764176289.2575896,move,1222,666
1764176289.263011,move,1236,651
1764176289.2728283,move,1248,634
1764176289.2779105,move,1261,617
1764176289.2831213,move,1273,602
1764176289.2881339,move,1289,584
1764176289.2930548,move,1303,567
1764176289.3030026,move,1320,548
1764176289.308034,move,1338,526
1764176289.3131237,move,1357,507
1764176289.318208,move,1371,489
1764176289.3231323,move,1390,473
1764176289.333417,move,1403,460
1764176289.3381777,move,1418,444
1764176289.343443,move,1433,429
1764176289.3488448,move,1446,416
1764176289.353437,move,1458,403
1764176289.3637328,move,1469,393
1764176289.3686795,move,1478,384
1764176289.373776,move,1490,373
1764176289.379822,move,1499,367
1764176289.3834474,move,1510,357
1764176289.388604,move,1521,349
1764176289.398448,move,1528,340
1764176289.4033399,move,1539,332
1764176289.4083018,move,1551,323
1764176289.4136178,move,1560,317
1764176289.4185667,move,1569,307
1764176289.4285178,move,1576,302
1764176289.4335423,move,1587,294
1764176289.4386587,move,1596,288
1764176289.4437673,move,1604,280
1764176289.4487948,move,1612,276
1764176289.4536812,move,1617,273
1764176289.4638054,move,1621,272
1764176289.468719,move,1625,271
1764176289.4740167,move,1627,271
1764176289.4792225,move,1628,271
1764176289.4844036,move,1628,272
1764176289.7550464,move,1630,270
1764176289.7599642,move,1632,266
1764176289.7650635,move,1635,262
1764176289.7702186,move,1637,258
1764176289.7751582,move,1639,254
1764176289.7851515,move,1642,249
1764176289.7901945,move,1644,245
1764176289.7962017,move,1645,242
1764176289.8001013,move,1648,237
1764176289.8049479,move,1651,234
1764176289.8152478,move,1652,230
1764176289.8200734,move,1653,226
1764176289.825127,move,1655,224
1764176289.8303509,move,1656,220
1764176289.8353958,move,1657,218
1764176289.8452506,move,1659,215
1764176289.8502855,move,1659,213
1764176289.855255,move,1659,211
1764176289.8604374,move,1659,210
1764176289.8654935,move,1659,209
1764176289.8755233,move,1659,209
1764176289.880562,move,1659,207
1764176289.8855004,move,1659,206
1764176289.8956094,move,1659,205
1764176289.910606,move,1659,204
1764176289.9206588,move,1659,203
1764176289.9408994,move,1659,203
1764176289.9456708,move,1659,203
1764176289.950763,move,1659,202
1764176289.9559689,move,1659,201
1764176289.9609694,move,1657,200
1764176289.9705253,move,1655,197
1764176289.9759707,move,1653,196
1764176289.980977,move,1649,193
1764176289.986201,move,1646,191
1764176289.991024,move,1644,189
1764176290.0010004,move,1639,185
1764176290.006065,move,1637,183
1764176290.011061,move,1633,181
1764176290.0161266,move,1628,177
1764176290.0212746,move,1625,175
1764176290.0260787,move,1623,173
1764176290.0360243,move,1618,170
1764176290.041227,move,1615,168
1764176290.04617,move,1611,167
1764176290.0513682,move,1609,162
1764176290.0561275,move,1604,160
1764176290.0660775,move,1601,157
1764176290.0710626,move,1597,155
1764176290.076406,move,1594,150
1764176290.0813785,move,1590,148
1764176290.086159,move,1588,146
1764176290.0964139,move,1583,142
1764176290.1012588,move,1580,139
1764176290.1061645,move,1576,137
1764176290.1112537,move,1572,134
1764176290.116422,move,1568,131
1764176290.1265264,move,1563,125
1764176290.1317873,move,1558,123
1764176290.136472,move,1554,119
1764176290.1415753,move,1549,114
1764176290.146618,move,1544,111
1764176290.1565256,move,1539,107
1764176290.1626613,move,1533,102
1764176290.1665227,move,1530,100
1764176290.1713471,move,1526,98
1764176290.1763563,move,1524,95
1764176290.1866987,move,1520,93
1764176290.1915717,move,1517,90
1764176290.1966856,move,1516,89
1764176290.201903,move,1515,88
1764176290.206775,move,1511,86
1764176290.2167916,move,1510,85
1764176290.221698,move,1508,84
1764176290.2268026,move,1507,81
1764176290.2316926,move,1507,80
1764176290.2414513,move,1505,79
1764176290.2464895,move,1501,76
1764176290.2517402,move,1500,76
1764176290.2567115,move,1499,75
1764176290.2618916,move,1498,73
1764176290.2716024,move,1495,71
1764176290.2767644,move,1495,70
1764176290.28191,move,1494,69
1764176290.28688,move,1494,68
1764176290.292035,move,1492,68
1764176290.3017676,move,1491,67
1764176290.3068085,move,1490,66
1764176290.311888,move,1489,65
1764176290.3169158,move,1489,65
1764176290.3219225,move,1488,64
1764176290.3324733,move,1488,62
1764176290.337358,move,1488,61
1764176290.3420854,move,1488,60
1764176290.3523612,move,1487,59
1764176290.3620608,move,1487,58
1764176290.367257,move,1486,58
1764176290.372292,move,1486,57
1764176290.3771942,move,1486,56
1764176290.3875778,move,1486,55
1764176290.392225,move,1486,53
1764176290.3973184,move,1486,52
1764176290.407292,move,1486,52
1764176290.4171798,move,1486,51
1764176290.4222085,move,1486,50
1764176290.442243,move,1486,49
1764176290.452203,move,1486,48
1764176290.4625423,move,1486,47
1764176290.4774055,move,1486,46
1764176290.513065,move,1486,45
1764176290.5582085,move,1486,44
1764176290.619274,move,1486,43
1764176290.6483607,move,1486,43
1764176290.8830657,click_pressed,1486,43
1764176291.098286,click_released,1486,43
1764176291.5103295,move,1481,51
1764176291.5153756,move,1475,64
1764176291.5203862,move,1465,75
1764176291.525362,move,1456,84
1764176291.5303996,move,1448,94
1764176291.5356667,move,1439,103
1764176291.5454974,move,1431,110
1764176291.5505395,move,1422,121
1764176291.5557187,move,1414,131
1764176291.5608706,move,1405,140
1764176291.5658493,move,1397,151
1764176291.575978,move,1388,160
1764176291.580803,move,1378,170
1764176291.5859537,move,1371,177
1764176291.5908108,move,1360,187
1764176291.5958352,move,1351,196
1764176291.6009207,move,1339,205
1764176291.6108804,move,1328,215
1764176291.6160817,move,1315,225
1764176291.6212904,move,1304,236
1764176291.6259649,move,1289,246
1764176291.631004,move,1276,254
1764176291.6408627,move,1263,264
1764176291.645836,move,1250,272
1764176291.6515207,move,1239,280
1764176291.6566515,move,1228,288
1764176291.6615958,move,1217,295
1764176291.6717558,move,1208,301
1764176291.6765654,move,1197,308
1764176291.6812932,move,1188,314
1764176291.686763,move,1181,318
1764176291.691336,move,1172,324
1764176291.7018397,move,1167,328
1764176291.7066102,move,1158,332
1764176291.711779,move,1153,338
1764176291.71682,move,1146,342
1764176291.7218864,move,1140,347
1764176291.7314672,move,1131,353
1764176291.7366505,move,1126,359
1764176291.741663,move,1120,366
1764176291.746685,move,1113,372
1764176291.7518616,move,1105,381
1764176291.7617183,move,1096,387
1764176291.7666726,move,1090,396
1764176291.7715912,move,1081,404
1764176291.7765555,move,1075,413
1764176291.781644,move,1066,419
1764176291.791575,move,1060,428
1764176291.7965856,move,1051,435
1764176291.8120394,move,1045,444
1764176291.8130767,move,1035,456
1764176291.8148339,move,1026,463
1764176291.8217118,move,1020,474
1764176291.8266578,move,1014,483
1764176291.8316462,move,1006,492
1764176291.8369842,move,1000,501
1764176291.8422027,move,993,509
1764176291.8522463,move,987,516
1764176291.8570585,move,981,523
1764176291.8618147,move,977,530
1764176291.867854,move,973,535
1764176291.8847775,move,968,541
1764176291.8862495,move,964,546
1764176291.8871398,move,961,551
1764176291.8917766,move,959,556
1764176291.8967423,move,955,559
1764176291.9019809,move,953,561
1764176291.9121869,move,952,563
1764176291.9170947,move,952,564
1764176291.922188,move,951,566
1764176291.927202,move,951,567
1764176291.9374986,move,951,567
1764176292.959698,move,968,558
1764176292.9694636,move,993,539
1764176292.9744813,move,1019,520
1764176292.9797263,move,1055,498
1764176292.9848418,move,1084,479
1764176292.9898376,move,1117,455
1764176292.9996922,move,1154,428
1764176293.0047145,move,1187,404
1764176293.0098398,move,1220,380
1764176293.014755,move,1250,355
1764176293.0195105,move,1273,334
1764176293.031075,move,1299,313
1764176293.0348916,move,1322,292
1764176293.0398219,move,1340,275
1764176293.044896,move,1355,260
1764176293.0500193,move,1370,247
1764176293.0547442,move,1385,235
1764176293.064881,move,1400,220
1764176293.0696676,move,1414,209
1764176293.074851,move,1427,199
1764176293.0800152,move,1438,189
1764176293.0849645,move,1449,180
1764176293.094949,move,1460,173
1764176293.0999715,move,1467,164
1764176293.1047468,move,1474,160
1764176293.1099765,move,1482,153
1764176293.1148438,move,1489,147
1764176293.1250002,move,1496,141
1764176293.130017,move,1504,134
1764176293.1350338,move,1509,130
1764176293.1400182,move,1516,124
1764176293.1449614,move,1521,120
1764176293.1550577,move,1525,118
1764176293.1599932,move,1530,114
1764176293.1649766,move,1533,109
1764176293.170611,move,1537,107
1764176293.1750193,move,1542,103
1764176293.1852567,move,1545,100
1764176293.189926,move,1549,97
1764176293.195256,move,1553,95
1764176293.2003417,move,1557,92
1764176293.205457,move,1560,88
1764176293.2101834,move,1564,87
1764176293.220013,move,1566,85
1764176293.2250183,move,1567,84
1764176293.2303758,move,1568,83
1764176293.240273,move,1569,83
1764176293.2501976,move,1570,82
1764176293.2653704,move,1571,81
1764176293.2801976,move,1573,80
1764176293.285291,move,1574,78
1764176293.2902734,move,1575,77
1764176293.2952652,move,1577,76
1764176293.3004053,move,1579,75
1764176293.3101397,move,1581,72
1764176293.3151352,move,1584,70
1764176293.3202415,move,1586,67
1764176293.3251426,move,1589,65
1764176293.3302486,move,1591,63
1764176293.3405635,move,1592,62
1764176293.3453715,move,1595,61
1764176293.3506079,move,1595,60
1764176293.3604991,move,1596,58
1764176293.3753328,move,1597,57
1764176293.40567,move,1597,56
1764176293.5060434,move,1598,55
1764176293.516185,move,1599,55
1764176293.5314004,move,1600,54
1764176293.536362,move,1601,54
1764176293.541117,move,1602,54
1764176293.5464492,move,1602,53
1764176293.551349,move,1603,53
1764176293.561145,move,1604,52
1764176293.5661092,move,1605,51
1764176293.5710576,move,1606,49
1764176293.5761123,move,1607,48
1764176293.58119,move,1607,48
1764176293.5863318,move,1608,47
1764176293.596073,move,1608,46
1764176293.607436,move,1609,46
1764176293.6086738,move,1611,45
1764176293.6111662,move,1612,44
1764176293.6162884,move,1612,43
1764176293.6311553,move,1613,42
1764176293.6414216,move,1614,42
1764176293.6463692,move,1614,41
1764176293.6562583,move,1614,40
1764176293.6611745,move,1615,39
1764176293.6714087,move,1615,39
1764176293.676736,move,1615,38
1764176293.691769,move,1616,37
1764176293.7016037,move,1617,36
1764176293.7126603,move,1617,35
1764176293.7315462,move,1618,35
1764176293.7365286,move,1618,35
1764176293.821762,move,1618,34
1764176293.8320744,move,1618,32
1764176294.3854215,click_pressed,1618,32
1764176294.4896123,click_released,1618,32
1764176295.216439,move,1603,32
1764176295.2213533,move,1584,32
1764176295.2264512,move,1561,34
1764176295.2314441,move,1534,38
1764176295.241483,move,1508,40
1764176295.2464688,move,1480,46
1764176295.2518146,move,1453,52
1764176295.2565615,move,1426,56
1764176295.2615645,move,1395,60
1764176295.2714937,move,1367,66
1764176295.2764876,move,1336,72
1764176295.2815728,move,1308,78
1764176295.2867553,move,1285,82
1764176295.2915661,move,1252,90
1764176295.3017495,move,1225,94
1764176295.306677,move,1195,98
1764176295.3116014,move,1172,102
1764176295.3167124,move,1151,105
1764176295.3217108,move,1133,108
1764176295.331854,move,1115,112
1764176295.337027,move,1095,115
1764176295.3418055,move,1083,118
1764176295.3470514,move,1070,125
1764176295.352493,move,1057,128
1764176295.362101,move,1047,131
1764176295.3668158,move,1038,134
1764176295.3718672,move,1028,137
1764176295.3768406,move,1019,143
1764176295.3869832,move,1012,145
1764176295.3917632,move,1003,150
1764176295.39686,move,996,154
1764176295.4020512,move,989,158
1764176295.4070091,move,984,162
1764176295.417103,move,977,165
1764176295.4220076,move,970,171
1764176295.4268403,move,963,173
1764176295.4320698,move,958,176
1764176295.4370942,move,953,178
1764176295.4468544,move,948,182
1764176295.4522853,move,943,185
1764176295.457184,move,938,186
1764176295.4621167,move,935,188
1764176295.4671323,move,932,190
1764176295.477004,move,929,192
1764176295.4824538,move,925,195
1764176295.4875133,move,923,196
1764176295.4922466,move,921,197
1764176295.4973688,move,918,199
1764176295.5072267,move,917,199
1764176295.5121415,move,914,200
1764176295.517305,move,912,203
1764176295.5223806,move,911,204
1764176295.5273252,move,910,204
1764176295.5371904,move,909,205
1764176295.5421598,move,907,207
1764176295.547263,move,906,208
1764176295.5526192,move,905,208
1764176295.5574267,move,904,209
1764176295.56731,move,903,210
1764176295.5727973,move,903,210
1764176295.5778775,move,902,210
1764176295.5880167,move,901,212
1764176295.8942072,move,897,219
1764176295.9039173,move,892,229
1764176295.9088414,move,886,237
1764176295.9139686,move,884,245
1764176295.918992,move,881,256
1764176295.9240613,move,878,265
1764176295.9291468,move,875,273
1764176295.939105,move,872,282
1764176295.9439971,move,871,290
1764176295.949019,move,868,301
1764176295.9540796,move,866,305
1764176295.9589832,move,865,314
1764176295.9689488,move,865,320
1764176295.9738877,move,865,326
1764176295.9789732,move,865,332
1764176295.9842784,move,865,339
1764176295.9890983,move,867,345
1764176295.9941254,move,870,356
1764176296.0040274,move,874,363
1764176296.0091069,move,877,373
1764176296.0141685,move,881,382
1764176296.0193424,move,884,389
1764176296.0243242,move,890,398
1764176296.034383,move,892,403
1764176296.0392709,move,895,410
1764176296.0443852,move,899,415
1764176296.0495145,move,902,422
1764176296.0545735,move,903,426
1764176296.0594482,move,905,431
1764176296.0695086,move,908,438
1764176296.0744793,move,909,445
1764176296.0795362,move,912,453
1764176296.0851638,move,915,462
1764176296.0896223,move,916,469
1764176296.0996559,move,919,477
1764176296.1045983,move,922,482
1764176296.109699,move,923,489
1764176296.1147325,move,927,494
1764176296.1196427,move,929,497
1764176296.124853,move,932,501
1764176296.1348126,move,934,504
1764176296.1396475,move,935,506
1764176296.1446989,move,938,507
1764176296.149892,move,939,509
1764176296.1548386,move,940,509
1764176296.1598861,move,940,511
1764176296.446232,move,940,520
1764176296.4513729,move,940,532
1764176296.456117,move,940,546
1764176296.466122,move,940,558
1764176296.4710963,move,940,572
1764176296.4761147,move,938,583
1764176296.4811838,move,938,595
1764176296.4862862,move,938,607
1764176296.496145,move,937,617
1764176296.5016763,move,937,625
1764176296.5062284,move,935,634
1764176296.5113308,move,934,640
1764176296.5165284,move,933,649
1764176296.5262313,move,931,653
1764176296.5313702,move,927,660
1764176296.5363717,move,926,665
1764176296.5414712,move,925,673
1764176296.5465293,move,922,678
1764176296.5565763,move,919,687
1764176296.562731,move,918,693
1764176296.5666244,move,914,700
1764176296.572473,move,913,705
1764176296.5766144,move,910,712
1764176296.5815804,move,907,719
1764176296.5915937,move,906,725
1764176296.59809,move,903,730
1764176296.6019025,move,901,737
1764176296.6068735,move,900,740
1764176296.611943,move,898,745
1764176296.6220038,move,896,753
1764176296.6268106,move,894,758
1764176296.6318164,move,893,766
1764176296.6368966,move,891,771
1764176296.6419199,move,888,780
1764176296.6469953,move,886,788
1764176296.656918,move,884,792
1764176296.6618543,move,883,796
1764176296.6671455,move,882,801
1764176296.6724288,move,882,804
1764176296.6772883,move,881,806
1764176296.6821234,move,880,811
1764176296.6924138,move,880,813
1764176296.697294,move,880,815
1764176296.702351,move,880,818
1764176296.7073133,move,880,821
1764176296.7123888,move,880,822
1764176296.7223084,move,880,824
1764176296.727188,move,880,826
1764176296.732421,move,880,828
1764176296.7374206,move,880,828
1764176296.7426133,move,880,830
1764176296.7474403,move,880,832
1764176297.0440164,move,883,817
1764176297.0540378,move,892,796
1764176297.0588663,move,901,774
1764176297.0639365,move,910,741
1764176297.0689814,move,920,712
1764176297.0740032,move,928,683
1764176297.083912,move,940,646
1764176297.088859,move,947,606
1764176297.094309,move,956,570
1764176297.0992696,move,968,533
1764176297.1041236,move,974,505
1764176297.1142583,move,985,468
1764176297.1191332,move,991,444
1764176297.1243415,move,996,426
1764176297.1292021,move,1001,411
1764176297.1343696,move,1004,401
1764176297.144291,move,1005,394
1764176297.1492891,move,1006,390
1764176297.1541977,move,1006,388
1764176297.1642885,move,1006,388
1764176297.1692069,move,1005,389
1764176297.1793945,move,1003,391
1764176297.4655504,move,996,382
1764176297.4706259,move,986,369
1764176297.4802365,move,975,356
1764176297.485183,move,962,343
1764176297.4903123,move,948,328
1764176297.4955592,move,935,314
1764176297.5006006,move,920,301
1764176297.5105567,move,908,286
1764176297.5154095,move,895,273
1764176297.520466,move,880,259
1764176297.5256174,move,863,247
1764176297.530689,move,848,234
1764176297.5354948,move,833,221
1764176297.5455985,move,820,207
1764176297.55058,move,810,194
1764176297.5556576,move,800,183
1764176297.5608413,move,792,170
1764176297.5660849,move,784,158
1764176297.5757635,move,780,147
1764176297.580857,move,777,138
1764176297.5864396,move,771,127
1764176297.5909321,move,769,121
1764176297.5958579,move,768,112
1764176297.6059034,move,767,108
1764176297.6108422,move,766,104
1764176297.616097,move,765,101
1764176297.621103,move,764,100
1764176297.626008,move,762,98
1764176297.6410317,move,762,98
1764176297.9167757,move,755,94
1764176297.9218192,move,744,91
1764176297.926779,move,734,88
1764176297.936736,move,723,83
1764176297.9416027,move,713,80
1764176297.9466248,move,702,76
1764176297.9519749,move,693,73
1764176297.9566917,move,682,68
1764176297.9668334,move,672,65
1764176297.9718058,move,665,63
1764176297.9768398,move,656,58
1764176297.981839,move,651,54
1764176297.9871068,move,646,52
1764176297.9970572,move,641,49
1764176298.001787,move,638,47
1764176298.0069823,move,632,46
1764176298.011935,move,628,42
1764176298.0172515,move,625,41
1764176298.0272198,move,622,40
1764176298.0320082,move,618,39
1764176298.0371792,move,615,39
1764176298.0418727,move,609,38
1764176298.0471287,move,607,38
1764176298.057194,move,604,37
1764176298.0619235,move,599,37
1764176298.0670629,move,596,37
1764176298.072074,move,594,36
1764176298.0772216,move,589,36
1764176298.0868487,move,587,35
1764176298.091919,move,584,35
1764176298.0969548,move,582,35
1764176298.1020267,move,579,35
1764176298.1070197,move,577,35
1764176298.1176314,move,576,34
1764176298.1223738,move,574,34
1764176298.127323,move,574,34
1764176298.1330292,move,572,34
1764176298.137539,move,570,32
1764176298.1478481,move,569,32
1764176298.1524193,move,568,32
1764176298.1577077,move,566,32
1764176298.1629267,move,565,32
1764176298.1677923,move,564,32
1764176298.1726704,move,564,32
1764176298.1830528,move,561,32
1764176298.1876075,move,560,32
1764176298.193115,move,559,32
1764176298.198203,move,558,32
1764176298.2027488,move,556,32
1764176298.2131946,move,555,32
1764176298.2175467,move,555,32
1764176298.2230968,move,552,32
1764176298.2281444,move,551,32
1764176298.2327437,move,549,32
1764176298.2427678,move,548,33
1764176298.247656,move,546,33
1764176298.2534728,move,545,33
1764176298.2588062,move,542,33
1764176298.262856,move,542,33
1764176298.272795,move,540,34
1764176298.2777317,move,539,34
1764176298.2827432,move,537,35
1764176298.287899,move,536,35
1764176298.292803,move,535,35
1764176298.3027182,move,533,35
1764176298.3078318,move,532,35
1764176298.3126917,move,529,37
1764176298.3180351,move,529,37
1764176298.3230357,move,528,37
1764176298.3328154,move,527,37
1764176298.3377454,move,524,37
1764176298.3428257,move,523,37
1764176298.3478158,move,522,37
1764176298.3529823,move,521,38
1764176298.3628743,move,520,38
1764176298.3676798,move,519,38
1764176298.3730543,move,518,38
1764176298.378428,move,517,38
1764176298.3831062,move,515,39
1764176298.3935943,move,513,39
1764176298.3983476,move,512,39
1764176298.4032667,move,512,39
1764176298.4087465,move,511,39
1764176298.4232152,move,510,39
1764176298.4282885,move,509,39
1764176298.432977,move,508,39
1764176298.4387672,move,506,39
1764176298.4435258,move,505,39
1764176298.4583557,move,505,39
1764176298.463432,move,504,39
1764176298.4682078,move,504,39
1764176298.4738457,move,503,39
1764176298.4881094,move,503,39
1764176298.4935293,move,502,39
1764176298.498349,move,502,38
1764176298.5032518,move,501,38
1764176298.5151818,move,501,37
1764176298.5294464,move,501,36
1764176298.5446699,move,501,35
1764176299.6164157,click_pressed,501,35
1764176299.8379624,click_released,501,35
1764176300.0554757,move,506,40
1764176300.0604334,move,514,49
1764176300.0655506,move,521,57
1764176300.0705464,move,532,68
1764176300.0805154,move,540,79
1764176300.085413,move,551,88
1764176300.0905476,move,561,98
1764176300.0956063,move,568,107
1764176300.1009912,move,578,118
1764176300.1104238,move,586,129
1764176300.1155212,move,595,138
1764176300.1205158,move,601,151
1764176300.1255856,move,609,162
1764176300.1307907,move,617,175
1764176300.1406946,move,625,186
1764176300.1455355,move,631,197
1764176300.1505892,move,640,212
1764176300.155733,move,648,225
1764176300.1607313,move,656,239
1764176300.1705794,move,664,254
1764176300.1754284,move,672,265
1764176300.180552,move,678,278
1764176300.1857696,move,685,293
1764176300.1906796,move,691,305
1764176300.20063,move,698,318
1764176300.2055597,move,704,329
1764176300.2106237,move,708,340
1764176300.2157433,move,711,350
1764176300.220727,move,714,357
1764176300.2256792,move,719,366
1764176300.2356253,move,721,371
1764176300.2406075,move,722,379
1764176300.2457118,move,725,384
1764176300.250997,move,726,391
1764176300.255818,move,726,395
1764176300.265727,move,727,398
1764176300.270723,move,727,402
1764176300.2758193,move,727,405
1764176300.280874,move,727,406
1764176300.5468998,move,734,416
1764176300.5520914,move,746,432
1764176300.5618327,move,757,447
1764176300.5667937,move,769,464
1764176300.572152,move,782,484
1764176300.577177,move,795,499
1764176300.5822084,move,805,518
1764176300.592476,move,817,535
1764176300.597299,move,827,552
1764176300.601912,move,838,573
1764176300.607196,move,848,586
1764176300.6122227,move,855,603
1764176300.6170356,move,865,620
1764176300.6269896,move,871,634
1764176300.6319652,move,877,647
1764176300.637054,move,882,662
1764176300.6424143,move,887,674
1764176300.6477318,move,893,683
1764176300.657951,move,896,696
1764176300.6626742,move,898,706
1764176300.6676311,move,901,716
1764176300.6728556,move,901,723
1764176300.678341,move,902,733
1764176300.6828837,move,902,738
1764176300.6943429,move,902,744
1764176300.6987731,move,900,747
1764176300.704195,move,899,749
1764176300.9539018,move,899,757
1764176300.9636967,move,899,769
1764176300.9686947,move,899,781
1764176300.973639,move,901,790
1764176300.9789724,move,901,802
1764176300.9847424,move,901,812
1764176300.9937527,move,900,822
1764176300.9987764,move,900,830
1764176301.0037937,move,900,840
1764176301.0091994,move,900,850
1764176301.0133276,move,899,857
1764176301.0229256,move,899,869
1764176301.0278025,move,899,879
1764176301.0327706,move,897,887
1764176301.039633,move,896,900
1764176301.042968,move,896,910
1764176301.04774,move,895,918
1764176301.057615,move,893,930
1764176301.0625744,move,891,941
1764176301.0677133,move,890,949
1764176301.0728047,move,889,957
1764176301.077822,move,887,966
1764176301.0876448,move,885,971
1764176301.092759,move,882,976
1764176301.097894,move,881,980
1764176301.1027539,move,880,984
1764176301.1078656,move,879,987
1764176301.1177287,move,879,991
1764176301.1229227,move,878,994
1764176301.127808,move,877,996
1764176301.132832,move,876,998
1764176301.1379151,move,876,1002
1764176301.1478322,move,874,1004
1764176301.1526825,move,874,1006
1764176301.1577823,move,873,1011
1764176301.1628792,move,872,1013
1764176301.1681798,move,871,1016
1764176301.1729667,move,871,1019
1764176301.1829052,move,869,1025
1764176301.1878004,move,868,1029
1764176301.1929276,move,867,1033
1764176301.198069,move,867,1037
1764176301.203084,move,866,1039
1764176301.2129285,move,866,1041
